interaction_name	interaction_name_2	pathway_name	annotation	site	direction	ligand	receptor	ligand_subunits	receptor_subunits	ligand_aoi_code	receptor_aoi_code	is_one_to_one	table	ligand_on_panel	receptor_on_panel	ligand_detection	receptor_detection	ligand_min_detection_rate	receptor_min_detection_rate	admitted	status	ligand_secreted_type	ligand_transmembrane	receptor_transmembrane	evidence
LAMA3_ITGA3_ITGB1	LAMA3 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA3	ITGA3_ITGB1	LAMA3	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA3:20/27	ITGA3:6/8;ITGB1:8/8	0.7407407407407407	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA4_ITGA3_ITGB1	LAMA4 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA4	ITGA3_ITGB1	LAMA4	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMA4:7/8	ITGA3:26/27;ITGB1:26/27	0.875	0.9629629629629629	True	admitted			True	KEGG: hsa04512
LAMA4_ITGA3_ITGB1	LAMA4 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMA4	ITGA3_ITGB1	LAMA4	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	LAMA4:12/15	ITGA3:30/30;ITGB1:30/30	0.8	1.0	True	admitted			True	KEGG: hsa04512
LAMA5_ITGA3_ITGB1	LAMA5 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	ITGA3_ITGB1	LAMA5	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA5:26/27	ITGA3:6/8;ITGB1:8/8	0.9629629629629629	0.75	True	admitted			True	KEGG: hsa04512
LAMA5_ITGA3_ITGB1	LAMA5 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA5	ITGA3_ITGB1	LAMA5	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMA5:4/8	ITGA3:26/27;ITGB1:26/27	0.5	0.9629629629629629	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB1	ITGA3_ITGB1	LAMB1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB1:14/27	ITGA3:6/8;ITGB1:8/8	0.5185185185185185	0.75	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB1	ITGA3_ITGB1	LAMB1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMB1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB1	ITGA3_ITGB1	LAMB1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	LAMB1:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA3_ITGB1	LAMB2 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB2	ITGA3_ITGB1	LAMB2	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB2:22/27	ITGA3:6/8;ITGB1:8/8	0.8148148148148148	0.75	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA3_ITGB1	LAMB2 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB2	ITGA3_ITGB1	LAMB2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMB2:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA3_ITGB1	LAMB2 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMB2	ITGA3_ITGB1	LAMB2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	LAMB2:14/15	ITGA3:30/30;ITGB1:30/30	0.9333333333333333	1.0	True	admitted			True	KEGG: hsa04512
LAMB3_ITGA3_ITGB1	LAMB3 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB3	ITGA3_ITGB1	LAMB3	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB3:22/27	ITGA3:6/8;ITGB1:8/8	0.8148148148148148	0.75	True	admitted			True	KEGG: hsa04512
LAMC1_ITGA3_ITGB1	LAMC1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC1	ITGA3_ITGB1	LAMC1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMC1:26/27	ITGA3:6/8;ITGB1:8/8	0.9629629629629629	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_ITGA3_ITGB1	LAMC1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC1	ITGA3_ITGB1	LAMC1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMC1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_ITGA3_ITGB1	LAMC1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_immune__receptor_tumour	LAMC1	ITGA3_ITGB1	LAMC1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	LAMC1:14/15	ITGA3:30/30;ITGB1:30/30	0.9333333333333333	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC2_ITGA3_ITGB1	LAMC2 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC2	ITGA3_ITGB1	LAMC2	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMC2:22/27	ITGA3:6/8;ITGB1:8/8	0.8148148148148148	0.75	True	admitted			True	KEGG: hsa04512
LAMC3_ITGA3_ITGB1	LAMC3 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	ITGA3_ITGB1	LAMC3	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMC3:5/8	ITGA3:26/27;ITGB1:26/27	0.625	0.9629629629629629	True	admitted			True	KEGG: hsa04512
THBS1_ITGA3_ITGB1	THBS1 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS1	ITGA3_ITGB1	THBS1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	THBS1:18/27	ITGA3:6/8;ITGB1:8/8	0.6666666666666666	0.75	True	admitted		False	True	KEGG: hsa04512
THBS1_ITGA3_ITGB1	THBS1 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS1	ITGA3_ITGB1	THBS1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	THBS1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted		False	True	KEGG: hsa04512
THBS1_ITGA3_ITGB1	THBS1 - (ITGA3+ITGB1)	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS1	ITGA3_ITGB1	THBS1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	THBS1:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted		False	True	KEGG: hsa04512
THBS2_ITGA3_ITGB1	THBS2 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS2	ITGA3_ITGB1	THBS2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	THBS2:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted		False	True	KEGG: hsa04512
THBS2_ITGA3_ITGB1	THBS2 - (ITGA3+ITGB1)	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS2	ITGA3_ITGB1	THBS2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	THBS2:14/15	ITGA3:30/30;ITGB1:30/30	0.9333333333333333	1.0	True	admitted		False	True	KEGG: hsa04512
THBS3_ITGA3_ITGB1	THBS3 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_tumour__receptor_immune	THBS3	ITGA3_ITGB1	THBS3	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	THBS3:27/27	ITGA3:6/8;ITGB1:8/8	1.0	0.75	True	admitted			True	KEGG: hsa04512
THBS3_ITGA3_ITGB1	THBS3 - (ITGA3+ITGB1)	THBS	ECM-Receptor	brain	ligand_immune__receptor_tumour	THBS3	ITGA3_ITGB1	THBS3	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	THBS3:4/8	ITGA3:26/27;ITGB1:26/27	0.5	0.9629629629629629	True	admitted			True	KEGG: hsa04512
THBS3_ITGA3_ITGB1	THBS3 - (ITGA3+ITGB1)	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	THBS3	ITGA3_ITGB1	THBS3	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	THBS3:14/15	ITGA3:30/30;ITGB1:30/30	0.9333333333333333	1.0	True	admitted			True	KEGG: hsa04512
COMP_ITGA3_ITGB1	COMP - (ITGA3+ITGB1)	THBS	ECM-Receptor	lung	ligand_immune__receptor_tumour	COMP	ITGA3_ITGB1	COMP	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COMP:8/15	ITGA3:30/30;ITGB1:30/30	0.5333333333333333	1.0	True	admitted			True	KEGG: hsa04512
COL1A1_ITGA3_ITGB1	COL1A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL1A1:25/27	ITGA3:6/8;ITGB1:8/8	0.9259259259259259	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL1A1_ITGA3_ITGB1	COL1A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL1A1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL1A1_ITGA3_ITGB1	COL1A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A1	ITGA3_ITGB1	COL1A1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL1A1:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL1A2_ITGA3_ITGB1	COL1A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL1A2	ITGA3_ITGB1	COL1A2	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL1A2:27/27	ITGA3:6/8;ITGB1:8/8	1.0	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL1A2_ITGA3_ITGB1	COL1A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL1A2	ITGA3_ITGB1	COL1A2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL1A2:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL1A2_ITGA3_ITGB1	COL1A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL1A2	ITGA3_ITGB1	COL1A2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL1A2:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A1_ITGA3_ITGB1	COL4A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL4A1	ITGA3_ITGB1	COL4A1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL4A1:15/27	ITGA3:6/8;ITGB1:8/8	0.5555555555555556	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A1_ITGA3_ITGB1	COL4A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A1	ITGA3_ITGB1	COL4A1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL4A1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A1_ITGA3_ITGB1	COL4A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A1	ITGA3_ITGB1	COL4A1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL4A1:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A2_ITGA3_ITGB1	COL4A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A2	ITGA3_ITGB1	COL4A2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL4A2:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A2_ITGA3_ITGB1	COL4A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL4A2	ITGA3_ITGB1	COL4A2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL4A2:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL4A5_ITGA3_ITGB1	COL4A5 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL4A5	ITGA3_ITGB1	COL4A5	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL4A5:5/8	ITGA3:26/27;ITGB1:26/27	0.625	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A1_ITGA3_ITGB1	COL6A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A1	ITGA3_ITGB1	COL6A1	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL6A1:27/27	ITGA3:6/8;ITGB1:8/8	1.0	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A1_ITGA3_ITGB1	COL6A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A1	ITGA3_ITGB1	COL6A1	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL6A1:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A1_ITGA3_ITGB1	COL6A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A1	ITGA3_ITGB1	COL6A1	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL6A1:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A2_ITGA3_ITGB1	COL6A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL6A2	ITGA3_ITGB1	COL6A2	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL6A2:20/27	ITGA3:6/8;ITGB1:8/8	0.7407407407407407	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A2_ITGA3_ITGB1	COL6A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A2	ITGA3_ITGB1	COL6A2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL6A2:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A2_ITGA3_ITGB1	COL6A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A2	ITGA3_ITGB1	COL6A2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL6A2:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A3_ITGA3_ITGB1	COL6A3 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL6A3	ITGA3_ITGB1	COL6A3	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL6A3:8/8	ITGA3:26/27;ITGB1:26/27	1.0	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL6A3_ITGA3_ITGB1	COL6A3 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL6A3	ITGA3_ITGB1	COL6A3	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL6A3:15/15	ITGA3:30/30;ITGB1:30/30	1.0	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
COL9A2_ITGA3_ITGB1	COL9A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_tumour__receptor_immune	COL9A2	ITGA3_ITGB1	COL9A2	ITGA3;ITGB1	LB	TIME-B	False	exploratory	True	True	COL9A2:17/27	ITGA3:6/8;ITGB1:8/8	0.6296296296296297	0.75	True	admitted	secreted	False	True	KEGG: hsa04512
COL9A2_ITGA3_ITGB1	COL9A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	brain	ligand_immune__receptor_tumour	COL9A2	ITGA3_ITGB1	COL9A2	ITGA3;ITGB1	TIME-B	LB	False	exploratory	True	True	COL9A2:5/8	ITGA3:26/27;ITGB1:26/27	0.625	0.9629629629629629	True	admitted	secreted	False	True	KEGG: hsa04512
COL9A2_ITGA3_ITGB1	COL9A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	lung	ligand_immune__receptor_tumour	COL9A2	ITGA3_ITGB1	COL9A2	ITGA3;ITGB1	TIME-L	L	False	exploratory	True	True	COL9A2:8/15	ITGA3:30/30;ITGB1:30/30	0.5333333333333333	1.0	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA2_ITGA6_ITGB1	LAMA2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA2	ITGA6_ITGB1	LAMA2	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMA2:7/8	ITGA6:15/27;ITGB1:26/27	0.875	0.5555555555555556	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA3_ITGA6_ITGB1	LAMA3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA3	ITGA6_ITGB1	LAMA3	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA3:20/27	ITGA6:7/8;ITGB1:8/8	0.7407407407407407	0.875	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA3_ITGA6_ITGB1	LAMA3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA3	ITGA6_ITGB1	LAMA3	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMA3:18/30	ITGA6:12/15;ITGB1:15/15	0.6	0.8	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA4_ITGA6_ITGB1	LAMA4 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA4	ITGA6_ITGB1	LAMA4	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMA4:7/8	ITGA6:15/27;ITGB1:26/27	0.875	0.5555555555555556	True	admitted			True	KEGG: hsa04512
LAMA5_ITGA6_ITGB1	LAMA5 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	ITGA6_ITGB1	LAMA5	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA5:26/27	ITGA6:7/8;ITGB1:8/8	0.9629629629629629	0.875	True	admitted			True	KEGG: hsa04512
LAMA5_ITGA6_ITGB1	LAMA5 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMA5	ITGA6_ITGB1	LAMA5	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMA5:4/8	ITGA6:15/27;ITGB1:26/27	0.5	0.5555555555555556	True	admitted			True	KEGG: hsa04512
LAMA5_ITGA6_ITGB1	LAMA5 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMA5	ITGA6_ITGB1	LAMA5	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMA5:29/30	ITGA6:12/15;ITGB1:15/15	0.9666666666666667	0.8	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB1	ITGA6_ITGB1	LAMB1	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB1:14/27	ITGA6:7/8;ITGB1:8/8	0.5185185185185185	0.875	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB1	ITGA6_ITGB1	LAMB1	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMB1:8/8	ITGA6:15/27;ITGB1:26/27	1.0	0.5555555555555556	True	admitted			True	KEGG: hsa04512
LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB1	ITGA6_ITGB1	LAMB1	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMB1:15/30	ITGA6:12/15;ITGB1:15/15	0.5	0.8	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA6_ITGB1	LAMB2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB2	ITGA6_ITGB1	LAMB2	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB2:22/27	ITGA6:7/8;ITGB1:8/8	0.8148148148148148	0.875	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA6_ITGB1	LAMB2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMB2	ITGA6_ITGB1	LAMB2	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMB2:8/8	ITGA6:15/27;ITGB1:26/27	1.0	0.5555555555555556	True	admitted			True	KEGG: hsa04512
LAMB2_ITGA6_ITGB1	LAMB2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB2	ITGA6_ITGB1	LAMB2	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMB2:24/30	ITGA6:12/15;ITGB1:15/15	0.8	0.8	True	admitted			True	KEGG: hsa04512
LAMB3_ITGA6_ITGB1	LAMB3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMB3	ITGA6_ITGB1	LAMB3	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMB3:22/27	ITGA6:7/8;ITGB1:8/8	0.8148148148148148	0.875	True	admitted			True	KEGG: hsa04512
LAMB3_ITGA6_ITGB1	LAMB3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMB3	ITGA6_ITGB1	LAMB3	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMB3:27/30	ITGA6:12/15;ITGB1:15/15	0.9	0.8	True	admitted			True	KEGG: hsa04512
LAMC1_ITGA6_ITGB1	LAMC1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC1	ITGA6_ITGB1	LAMC1	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMC1:26/27	ITGA6:7/8;ITGB1:8/8	0.9629629629629629	0.875	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_ITGA6_ITGB1	LAMC1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC1	ITGA6_ITGB1	LAMC1	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMC1:8/8	ITGA6:15/27;ITGB1:26/27	1.0	0.5555555555555556	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC1_ITGA6_ITGB1	LAMC1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMC1	ITGA6_ITGB1	LAMC1	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMC1:28/30	ITGA6:12/15;ITGB1:15/15	0.9333333333333333	0.8	True	admitted	secreted	False	True	KEGG: hsa04512
LAMC2_ITGA6_ITGB1	LAMC2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMC2	ITGA6_ITGB1	LAMC2	ITGA6;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMC2:22/27	ITGA6:7/8;ITGB1:8/8	0.8148148148148148	0.875	True	admitted			True	KEGG: hsa04512
LAMC2_ITGA6_ITGB1	LAMC2 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	lung	ligand_tumour__receptor_immune	LAMC2	ITGA6_ITGB1	LAMC2	ITGA6;ITGB1	L	TIME-L	False	exploratory	True	True	LAMC2:27/30	ITGA6:12/15;ITGB1:15/15	0.9	0.8	True	admitted			True	KEGG: hsa04512
LAMC3_ITGA6_ITGB1	LAMC3 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_immune__receptor_tumour	LAMC3	ITGA6_ITGB1	LAMC3	ITGA6;ITGB1	TIME-B	LB	False	exploratory	True	True	LAMC3:5/8	ITGA6:15/27;ITGB1:26/27	0.625	0.5555555555555556	True	admitted			True	KEGG: hsa04512
LAMA3_ITGA7_ITGB1	LAMA3 - (ITGA7+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA3	ITGA7_ITGB1	LAMA3	ITGA7;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA3:20/27	ITGA7:4/8;ITGB1:8/8	0.7407407407407407	0.5	True	admitted	secreted	False	True	KEGG: hsa04512
LAMA5_ITGA7_ITGB1	LAMA5 - (ITGA7+ITGB1)	LAMININ	ECM-Receptor	brain	ligand_tumour__receptor_immune	LAMA5	ITGA7_ITGB1	LAMA5	ITGA7;ITGB1	LB	TIME-B	False	exploratory	True	True	LAMA5:26/27	ITGA7:4/8;ITGB1:8/8	0.9629629629629629	0.5	True	admitted			True	KEGG: hsa04512
